球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,344,64.7%,151.1,28,75,75,114,51.7%,18.1%,.172,64,11,1,13,8,0
フォーク,168,31.6%,135.2,38,16,22,64,45.2%,43.2%,.191,47,9,0,21,3,0
スプリット,9,1.7%,137.2,2,1,0,4,33.3%,50.0%,.000,4,0,0,2,0,0
シュート,7,1.3%,141.0,0,3,0,4,42.9%,-%,-,0,0,0,0,1,0
カーブ,4,0.8%,123.0,0,0,1,3,25.0%,0.0%,-,0,0,0,0,0,0
