打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.295,28,109,95,8,28,2,1,1,35,6,22,11,0,2,1,0,3,3,2,0.38,0.368,0.748
Nighter,0.264,79,343,314,30,83,10,5,3,112,18,58,22,2,4,3,0,12,3,1,0.321,0.357,0.677
