チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.247,21,86,81,8,20,2,1,0,24,4,19,3,0,0,2,0,3,2,1,0.274,0.296,0.57
日本ハム,0.25,15,64,60,4,15,2,1,0,19,4,12,4,0,0,0,0,0,0,1,0.297,0.317,0.614
楽天,0.218,16,61,55,3,12,0,1,1,17,5,12,5,0,1,0,0,2,2,0,0.295,0.309,0.604
オリックス,0.403,18,83,77,11,31,3,2,1,41,5,13,3,0,3,0,0,4,0,0,0.446,0.532,0.978
西武,0.239,19,79,67,5,16,4,0,0,20,2,9,9,2,2,1,0,1,1,0,0.346,0.299,0.645
