打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.286,43,101,91,5,26,3,0,0,29,13,11,6,0,0,1,3,0,0,3,0.32,0.319,0.639
Visitor,0.268,32,65,56,2,15,1,0,0,16,6,6,6,0,0,0,3,0,0,0,0.323,0.286,0.609
