打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.250,1,5,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.400,.250,0.65
2番,.313,39,176,163,21,51,10,1,7,84,12,53,10,0,2,1,0,1,3,2,.360,.515,0.875
3番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
4番,.263,39,157,137,21,36,9,0,6,63,26,47,19,3,0,0,1,3,0,1,.350,.460,0.81
5番,.091,12,47,44,2,4,2,0,0,6,1,19,1,0,2,0,0,1,0,0,.149,.136,0.285
6番,.235,9,37,34,2,8,2,0,1,13,5,10,2,0,1,0,0,0,0,0,.297,.382,0.68
7番,.115,8,29,26,1,3,0,0,1,6,3,10,2,0,0,0,1,0,0,3,.172,.231,0.403
8番,.500,2,7,6,0,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,.571,.500,1.071
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
