打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.204,37,164,147,21,30,6,1,4,50,10,27,9,0,6,0,2,8,3,1,0.274,0.34,0.615
Nighter,0.289,87,389,360,43,104,20,2,6,146,28,53,23,1,3,2,1,17,4,2,0.336,0.406,0.741
