球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ベルーナドーム,.290,55,240,224,32,65,12,2,3,90,17,28,14,1,1,0,1,13,4,1,.333,.402,0.735
みずほPayPay,.265,9,39,34,3,9,3,0,0,12,2,2,5,0,0,0,0,2,0,0,.359,.353,0.712
エスコンＦ,.234,11,51,47,6,11,1,1,2,20,5,15,1,0,2,0,1,3,1,1,.275,.426,0.7
ZOZOマリン,.205,10,44,39,8,8,0,0,2,14,2,4,2,0,2,1,0,4,0,1,.279,.359,0.638
楽天モバイル,.265,12,54,49,6,13,3,0,1,19,2,7,3,0,2,0,0,1,1,0,.333,.388,0.721
京セラD大阪,.325,9,43,40,7,13,4,0,1,20,6,7,2,0,1,0,0,1,0,0,.372,.500,0.872
Pa その他,.212,8,36,33,1,7,1,0,1,11,1,10,2,0,0,1,0,1,1,0,.257,.333,0.59
東京ドーム,.250,4,19,16,1,4,0,0,0,4,2,2,1,0,1,0,1,0,0,0,.316,.250,0.566
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
横浜,.167,3,14,12,0,2,1,0,0,3,1,2,2,0,0,0,0,0,0,0,.286,.250,0.536
マツダスタジアム,.154,3,13,13,0,2,1,0,0,3,0,3,0,0,0,0,0,0,0,0,.154,.231,0.385
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
