打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.277,61,265,249,32,69,13,2,3,95,17,36,14,1,1,0,1,14,5,1,0.317,0.382,0.699
Visitor,0.252,63,288,258,32,65,13,1,7,101,21,44,18,0,8,2,2,11,2,2,0.318,0.391,0.71
