球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,157,60.9%,149.2,25,25,39,48,56.7%,29.8%,0.156,32,5,0,12,3,0
カットボール,54,20.9%,141.4,6,7,5,24,33.3%,26.1%,0.429,14,6,0,3,1,0
フォーク,27,10.5%,137.6,6,1,4,11,40.7%,40.0%,0.143,7,1,0,2,0,0
ナックルカーブ,20,7.8%,126.3,2,3,0,12,25.0%,40.0%,0.0,4,0,0,1,1,0
