種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.0,5,0,5,1,0,4,0,5,1,1,0,6.1,4,0,9,2,0,0,0,0.95,0.182,-,99.0
Nighter,1.8,9,0,9,1,0,0,0,1,1,1,0,10.0,8,0,9,3,0,2,2,1.1,0.229,-,5.0
