球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
京セラD大阪,1.42,4,0,4,1,0,1,0,2,1,1,0,6.1,4,0,9,3,0,1,1,1.11,0.182,-,6.33
みずほPayPay,1.93,4,0,4,0,0,3,0,3,0,0,0,4.2,5,0,5,1,0,1,1,1.29,0.294,-,4.67
エスコンＦ,0.00,3,0,3,0,0,0,0,0,0,0,0,3.0,2,0,1,1,0,0,0,1.0,0.2,-,99.00
ZOZOマリン,0.00,1,0,1,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,0.0,0.0,-,99.00
楽天モバイル,0.00,1,0,1,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,0.0,0.0,-,99.00
ベルーナドーム,0.00,1,0,1,1,0,0,0,1,1,1,0,1.0,1,0,1,0,0,0,0,1.0,0.25,-,99.00
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
