球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,18,46.2%,142.3,1,1,5,5,38.9%,8.3%,.667,6,4,1,0,0,0
フォーク,10,25.6%,134.2,2,0,4,2,60.0%,25.0%,.500,2,1,1,0,0,0
スライダー,5,12.8%,122.8,0,1,1,3,40.0%,0.0%,-,0,0,0,0,0,0
カーブ,3,7.7%,113.7,0,0,0,3,0.0%,-%,-,0,0,0,0,0,0
カットボール,3,7.7%,137.3,0,0,1,2,33.3%,0.0%,-,0,0,0,0,0,0
