球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
マツダスタジアム,.148,16,29,27,1,4,1,0,0,5,6,2,2,0,0,0,0,0,1,1,.207,.185,0.392
東京ドーム,.000,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,.000,.000,0.0
甲子園,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
横浜,.250,3,4,4,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,.250,.500,0.75
神宮,.286,4,7,7,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,.286,.286,0.571
バンテリンドーム,.273,3,11,11,0,3,1,0,0,4,2,2,0,0,0,0,0,0,0,1,.273,.364,0.636
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
