打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
2番,.000,1,5,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,.400,.000,0.4
3番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,.190,7,27,21,4,4,0,0,2,10,5,3,5,0,1,0,0,0,0,0,.370,.476,0.847
6番,.296,9,29,27,3,8,1,0,0,9,0,6,1,0,1,0,0,0,0,1,.345,.333,0.678
7番,.273,3,11,11,1,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,.273,.273,0.545
8番,.000,2,6,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,.000,.000,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
