球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
みずほPayPay,.250,10,34,28,4,7,1,0,2,14,6,10,4,0,2,0,0,0,0,0,.382,.500,0.882
エスコンＦ,.222,3,10,9,0,2,0,0,0,2,0,2,1,0,0,0,0,0,0,1,.300,.222,0.522
ZOZOマリン,.222,3,9,9,1,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,.222,.222,0.444
楽天モバイル,.250,3,8,8,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.250,.250,0.5
京セラD大阪,.333,2,8,6,1,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,.500,.333,0.833
ベルーナドーム,.000,3,9,8,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,.111,.000,0.111
Pa その他,.000,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
