種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.3,6,6,0,3,2,0,0,0,0,0,0,30.0,23,4,25,15,0,11,11,1.27,0.211,3.41,-
Visitor,3.91,5,5,0,2,3,0,0,0,0,0,0,25.1,28,1,22,14,0,11,11,1.66,0.295,2.17,-
