球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,493,53.4%,141.3,37,95,108,162,48.7%,15.7%,0.287,108,31,4,21,20,0
スライダー,196,21.2%,125.3,28,42,28,69,50.0%,32.9%,0.175,40,7,0,13,4,0
チェンジアップ,147,15.9%,124.6,31,9,19,59,40.1%,39.2%,0.184,38,7,0,9,5,0
カーブ,53,5.7%,119.0,7,12,2,27,39.6%,50.0%,0.0,8,0,0,3,0,0
ツーシーム,25,2.7%,140.4,2,4,2,10,32.0%,18.2%,0.5,8,4,0,1,0,0
シュート,9,1.0%,139.6,0,1,3,3,44.4%,0.0%,1.0,2,2,1,0,0,0
