チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,3.38,1,1,0,0,1,0,0,0,0,0,0,5.1,4,0,8,4,0,2,2,1.5,0.235,0.00,-
日本ハム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ロッテ,5.65,3,3,0,1,2,0,0,0,0,0,0,14.1,19,1,15,7,0,9,9,1.81,0.322,2.25,-
楽天,2.84,4,4,0,2,1,0,0,0,0,0,0,19.0,14,1,13,9,0,6,6,1.21,0.206,2.37,-
オリックス,0.00,1,1,0,1,0,0,0,0,0,0,0,6.2,4,0,3,5,0,0,0,1.35,0.182,5.14,-
