打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.282,71,300,252,32,71,10,0,0,81,14,39,21,1,1,25,1,8,3,2,0.338,0.321,0.66
Visitor,0.283,72,325,279,33,79,8,3,0,93,16,38,23,0,2,19,2,11,4,0,0.34,0.333,0.673
