チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.253,25,110,91,14,23,3,1,0,28,8,15,6,0,1,12,0,3,0,0,0.306,0.308,0.614
ＤｅＮＡ,0.281,25,109,96,9,27,2,0,0,29,3,11,10,1,0,3,0,6,3,1,0.349,0.302,0.651
広島,0.253,25,101,87,14,22,5,1,0,29,6,12,4,0,0,9,1,2,0,0,0.283,0.333,0.616
ヤクルト,0.31,25,114,100,12,31,4,0,0,35,4,14,7,0,0,5,2,4,3,0,0.349,0.35,0.699
中日,0.29,25,110,93,10,27,4,1,0,33,4,18,9,0,1,7,0,1,0,0,0.359,0.355,0.714
