チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,1.88,4,4,0,2,0,0,0,0,0,0,0,28.2,22,4,32,6,1,9,6,0.98,0.208,6.21,-
日本ハム,2.72,5,5,0,2,2,0,0,0,0,0,0,36.1,24,2,47,7,0,12,11,0.85,0.182,2.0,-
楽天,1.5,4,4,0,1,2,0,0,0,0,0,0,24.0,22,0,21,9,1,7,4,1.29,0.239,3.6,-
オリックス,3.34,5,5,0,2,2,0,0,0,0,0,0,29.2,36,5,27,7,2,12,11,1.45,0.293,5.34,-
西武,3.38,3,3,0,2,1,0,0,0,0,0,0,21.1,15,1,14,8,0,8,8,1.08,0.217,4.91,-
