種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.87,17,0,17,0,3,2,9,2,9,0,3,15.2,15,0,20,3,2,6,5,1.15,0.25,-,2.61
Nighter,2.04,41,0,41,3,3,7,19,10,22,3,3,39.2,35,0,48,13,1,10,9,1.21,0.235,-,3.97
