球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
京セラD大阪,0.99,29,0,29,2,2,7,12,9,14,2,2,27.1,18,0,30,9,1,5,3,0.99,0.186,-,5.47
みずほPayPay,9.00,3,0,3,0,0,0,2,0,2,0,0,3.0,6,0,5,1,0,3,3,2.33,0.429,-,1.00
エスコンＦ,7.36,4,0,4,0,1,0,2,0,2,0,1,3.2,4,0,6,1,0,3,3,1.36,0.267,-,1.22
ZOZOマリン,1.50,6,0,6,1,0,0,3,1,4,1,0,6.0,7,0,11,2,0,1,1,1.5,0.292,-,6.00
楽天モバイル,2.25,4,0,4,0,0,1,3,1,3,0,0,4.0,2,0,5,0,0,1,1,0.5,0.143,-,4.00
ベルーナドーム,5.40,4,0,4,0,2,0,1,0,1,0,2,3.1,6,0,1,1,2,2,2,2.1,0.4,-,1.67
Pa その他,1.80,5,0,5,0,1,1,2,1,2,0,1,5.0,5,0,7,1,0,1,1,1.2,0.25,-,5.00
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,0.00,2,0,2,0,0,0,2,0,2,0,0,2.0,1,0,3,0,0,0,0,0.5,0.143,-,99.00
バンテリンドーム,0.00,1,0,1,0,0,0,1,0,1,0,0,1.0,1,0,0,1,0,0,0,2.0,0.333,-,99.00
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
