チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.25,24,102,92,6,23,1,0,2,30,7,12,7,0,1,0,2,0,0,0,0.304,0.326,0.63
阪神,0.154,23,93,91,4,14,4,0,0,18,5,11,1,0,1,0,0,0,0,1,0.172,0.198,0.37
広島,0.337,25,102,95,10,32,3,0,3,44,18,6,4,0,2,0,1,0,0,0,0.373,0.463,0.836
ヤクルト,0.362,25,106,94,15,34,8,0,7,63,28,9,10,1,0,0,2,0,0,1,0.415,0.67,1.085
中日,0.279,23,92,86,7,24,5,0,0,29,7,14,5,0,1,0,0,0,0,0,0.326,0.337,0.663
