打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.28,35,142,132,10,37,6,0,4,55,18,18,9,1,0,0,1,0,0,0,0.324,0.417,0.741
Nighter,0.272,103,427,393,37,107,18,0,11,158,52,43,25,0,5,0,4,0,0,3,0.321,0.402,0.723
