打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.286,70,283,266,30,76,15,0,10,121,40,18,12,0,3,0,2,0,0,1,0.322,0.455,0.776
Visitor,0.263,68,286,259,17,68,9,0,5,92,30,43,22,1,2,0,3,0,0,2,0.322,0.355,0.677
