条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.245,409,387,95,22,1,7,60,21,1,0,0,0.286
1塁,0.202,131,109,22,4,1,1,19,4,0,18,0,0.23
2塁,0.234,73,64,15,1,0,3,11,9,0,0,0,0.329
3塁,0.333,9,6,2,0,0,1,1,2,0,0,1,0.444
1・2塁,0.343,40,35,12,3,0,0,4,2,0,3,0,0.378
1・3塁,0.333,15,12,4,0,0,0,3,0,0,0,3,0.267
2・3塁,0.333,13,9,3,1,0,0,2,3,0,0,1,0.462
満塁,0.357,15,14,5,1,0,1,2,1,0,0,0,0.4
得点圏,0.293,165,140,41,6,0,5,23,17,0,3,5,0.358
