チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
日本ハム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ロッテ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天,0.00,1,1,0,1,0,0,0,0,0,0,0,7.0,3,0,8,3,0,0,0,0.86,0.136,1.29,-
オリックス,9.00,1,1,0,0,1,0,0,0,0,0,0,5.0,9,0,3,2,0,5,5,2.2,0.375,1.50,-
西武,5.40,1,1,0,0,1,0,0,0,0,0,0,5.0,6,0,4,3,1,3,3,1.8,0.333,0.00,-
