球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,945,46.1%,147.0,61,184,220,275,49.2%,12.6%,.249,241,60,11,45,16,2
カットボール,482,23.5%,137.4,47,99,101,134,51.2%,18.9%,.219,114,25,2,14,8,0
フォーク,332,16.2%,136.5,56,9,67,117,39.8%,27.2%,.298,104,31,0,22,2,0
カーブ,208,10.1%,115.3,10,64,21,81,45.7%,15.9%,.343,35,12,1,3,0,0
スライダー,77,3.8%,127.4,3,14,14,35,40.3%,10.7%,.333,12,4,0,1,0,0
チェンジアップ,6,0.3%,121.7,0,2,1,3,50.0%,0.0%,-,0,0,0,0,0,0
