条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.364,29,22,8,1,0,0,0,1,0,5,1,0.375
1-0より,.067,15,15,1,0,0,0,0,0,0,0,0,0.067
2-0より,.500,6,4,2,0,0,0,0,2,0,0,0,0.667
3-0より,-,2,0,0,0,0,0,0,2,0,0,0,1.0
0-1より,.278,19,18,5,1,0,0,0,0,0,1,0,0.278
1-1より,.200,16,15,3,0,0,1,0,0,0,1,0,0.2
2-1より,.222,10,9,2,1,0,0,0,0,0,1,0,0.222
3-1より,.000,3,1,0,0,0,0,0,2,0,0,0,0.667
0-2より,.059,18,17,1,1,0,0,11,0,1,0,0,0.111
1-2より,.089,45,45,4,0,0,0,21,0,0,0,0,0.089
2-2より,.133,46,45,6,0,0,1,24,0,1,0,0,0.152
3-2より,.111,28,18,2,0,0,0,10,10,0,0,0,0.429
