条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.179,142,134,24,1,0,2,42,7,1,0,0,0.225
1塁,0.172,39,29,5,1,0,0,11,2,1,7,0,0.25
2塁,0.063,20,16,1,0,0,0,3,4,0,0,0,0.25
3塁,0.5,2,2,1,1,0,0,0,0,0,0,0,0.5
1・2塁,0.167,15,12,2,1,0,0,2,2,0,1,0,0.286
1・3塁,0.0,3,3,0,0,0,0,1,0,0,0,0,0.0
2・3塁,0.143,9,7,1,0,0,0,4,2,0,0,0,0.333
満塁,0.0,7,6,0,0,0,0,3,0,0,0,1,0.0
得点圏,0.109,56,46,5,2,0,0,13,8,0,1,1,0.236
