打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,129,40,0.31,7,20,10,0,1,0.357
2打席目,120,39,0.325,6,19,19,0,1,0.414
3打席目,123,25,0.203,6,13,16,0,0,0.295
4打席目,119,32,0.269,4,21,17,0,2,0.355
5打席目以上,52,13,0.25,0,12,4,0,1,0.298
