チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.0,3,13,10,2,0,0,0,0,0,0,4,2,0,1,0,0,1,0,0,0.231,0.0,0.231
日本ハム,0.273,3,14,11,1,3,0,0,0,3,2,1,3,0,0,0,0,0,0,0,0.429,0.273,0.701
ロッテ,0.2,3,14,10,1,2,1,0,0,3,2,1,2,0,2,0,0,0,0,0,0.429,0.3,0.729
楽天,0.118,3,17,17,1,2,0,0,0,2,1,3,0,0,0,0,0,1,0,0,0.118,0.118,0.235
オリックス,0.3,3,12,10,4,3,0,0,2,9,6,2,2,1,0,0,0,0,1,0,0.417,0.9,1.317
西武,0.2,3,12,10,1,2,0,0,1,5,2,0,2,0,0,0,0,0,0,1,0.333,0.5,0.833
