打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.203,22,80,79,6,16,2,0,1,21,6,14,0,0,1,0,0,0,2,2,0.213,0.266,0.478
Visitor,0.246,31,128,122,12,30,3,1,3,44,13,23,4,1,1,0,1,0,0,0,0.273,0.361,0.634
