打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,15,3,0.2,0,2,0,0,0,0.2
2打席目,14,4,0.286,1,2,1,0,0,0.333
3打席目,13,1,0.077,0,7,2,0,0,0.2
4打席目,9,3,0.333,1,4,0,0,0,0.333
5打席目以上,1,0,0.0,0,1,0,0,0,0.0
