種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-,-,-,-
Nighter,2.58,8,8,0,3,2,0,0,0,0,0,0,45.1,34,3,32,13,1,13,13,1.04,.213,3.83,-
