アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,73,39.9%,安打,63,81.8%
フライ,70,38.3%,四死球,12,15.6%
空三振,25,13.7%,失策出塁,2,2.6%
見三振,11,6.0%,野選,0,0.0%
犠打,4,2.2%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
