種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.82,2,2,0,2,0,0,0,0,0,0,0,11.0,7,1,6,2,0,1,1,0.82,0.189,4.85,-
Nighter,2.14,10,10,0,4,2,0,0,0,0,0,0,54.2,56,5,30,8,2,16,13,1.17,0.271,5.1,-
