チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,18.00,1,1,0,0,0,0,0,0,0,0,0,2.0,4,0,1,1,0,4,4,2.5,0.444,4.50,-
阪神,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
広島,27.00,1,0,1,0,0,0,0,0,0,0,0,0.1,1,0,1,1,1,1,1,6.0,0.5,-,0.33
ヤクルト,4.70,2,1,1,0,0,0,0,0,0,0,0,7.2,6,1,3,4,0,4,4,1.3,0.231,3.00,0.50
中日,0.75,2,2,0,1,0,0,0,0,0,0,0,12.0,9,0,14,3,1,1,1,1.0,0.214,2.77,-
