チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
日本ハム,2.57,1,1,0,0,1,0,0,0,0,0,0,7.0,3,1,6,2,0,3,2,0.71,0.13,2.57,-
ロッテ,3.86,3,3,0,1,1,0,0,0,0,0,0,18.2,14,3,13,5,0,9,8,1.02,0.2,3.15,-
楽天,2.61,5,5,0,2,2,0,0,0,0,0,0,31.0,31,1,24,5,1,13,9,1.16,0.261,2.53,-
オリックス,3.21,7,7,0,3,1,0,0,0,0,0,0,42.0,29,4,36,9,1,15,15,0.9,0.192,6.34,-
西武,2.16,4,4,0,4,0,0,0,0,0,0,0,25.0,19,2,23,9,0,8,6,1.12,0.213,8.31,-
