条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,.324,38,37,12,2,1,2,10,1,0,0,0,0.342
1塁,.200,11,10,2,0,0,0,3,0,0,1,0,0.2
2塁,.200,6,5,1,1,0,0,0,1,0,0,0,0.333
3塁,-,2,0,0,0,0,0,0,1,0,0,1,0.5
1・2塁,.500,5,4,2,0,0,0,2,1,0,0,0,0.6
1・3塁,-,1,0,0,0,0,0,0,1,0,0,0,1.0
2・3塁,-,1,0,0,0,0,0,0,1,0,0,0,1.0
満塁,.667,4,3,2,0,0,0,0,0,0,0,1,0.5
得点圏,.417,19,12,5,1,0,0,2,5,0,0,2,0.526
