条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.395,47,43,17,2,0,2,0,0,0,4,0,0.395
1-0より,.333,12,12,4,0,0,0,0,0,0,0,0,0.333
2-0より,.000,5,4,0,0,0,0,0,1,0,0,0,0.2
3-0より,-,2,0,0,0,0,0,0,2,0,0,0,1.0
0-1より,.316,20,19,6,2,0,0,0,0,1,0,0,0.35
1-1より,.371,36,35,13,1,0,2,0,0,0,0,1,0.361
2-1より,.235,17,17,4,0,0,0,0,0,0,0,0,0.235
3-1より,.500,11,4,2,1,0,1,0,7,0,0,0,0.818
0-2より,.348,23,23,8,0,0,0,8,0,0,0,0,0.348
1-2より,.194,37,36,7,0,0,1,12,0,0,1,0,0.194
2-2より,.200,51,50,10,1,0,1,14,0,0,1,0,0.2
3-2より,.304,38,23,7,2,0,1,10,15,0,0,0,0.579
