条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.204,113,108,22,6,1,0,0,29,3,2,0,0,0.239
1塁,0.103,34,29,3,1,1,0,2,4,1,0,4,0,0.133
2塁,0.313,17,16,5,0,0,0,2,6,0,0,1,0,0.313
3塁,0.0,4,3,0,0,0,0,0,1,1,0,0,0,0.25
1・2塁,0.0,17,13,0,0,0,0,0,6,1,1,2,0,0.133
1・3塁,0.5,4,4,2,0,0,0,2,0,0,0,0,0,0.5
2・3塁,0.25,7,4,1,0,0,0,2,1,3,0,0,0,0.571
満塁,0.5,7,4,2,1,0,0,7,1,3,0,0,0,0.714
得点圏,0.227,56,44,10,1,0,0,13,15,8,1,3,0,0.358
