打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.241,38,98,87,8,21,4,2,0,29,8,27,8,2,1,2,0,0,1,7,0.313,0.333,0.646
Visitor,0.149,34,105,94,4,14,4,0,0,18,7,21,4,0,2,5,0,1,0,2,0.2,0.191,0.391
