条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.357,20,14,5,1,1,0,0,0,1,5,0,0.4
1-0より,.250,16,16,4,2,0,0,0,0,0,0,0,0.25
2-0より,.200,8,5,1,1,0,0,0,2,0,1,0,0.429
3-0より,-,1,0,0,0,0,0,0,1,0,0,0,1.0
0-1より,.364,11,11,4,2,0,0,0,0,0,0,0,0.364
1-1より,.250,16,16,4,0,1,0,0,0,0,0,0,0.25
2-1より,.444,10,9,4,0,0,0,0,0,0,1,0,0.444
3-1より,.000,4,1,0,0,0,0,0,3,0,0,0,0.75
0-2より,.000,18,18,0,0,0,0,10,0,0,0,0,0.0
1-2より,.116,45,43,5,0,0,0,16,0,2,0,0,0.156
2-2より,.105,38,38,4,1,0,0,18,0,0,0,0,0.105
3-2より,.400,16,10,4,1,0,0,4,6,0,0,0,0.625
