打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.192,22,62,52,3,10,2,1,0,14,4,14,3,0,1,6,0,1,0,5,0.25,0.269,0.519
Nighter,0.194,50,141,129,9,25,6,1,0,33,11,34,9,2,2,1,0,0,1,4,0.257,0.256,0.513
