球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
スライダー,7,43.8%,130.4,2,1,0,2,42.9%,50.0%,.333,3,1,0,1,0,0
ストレート,6,37.5%,150.2,0,2,3,1,83.3%,0.0%,-,0,0,0,0,0,0
ツーシーム,2,12.5%,154.5,0,0,0,1,0.0%,0.0%,.000,1,0,0,0,0,0
カーブ,1,6.3%,127.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
