条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.370,30,27,10,0,0,2,0,0,2,1,0,0.414
1-0より,.643,14,14,9,1,0,1,0,0,0,0,0,0.643
2-0より,.500,2,2,1,1,0,0,0,0,0,0,0,0.5
3-0より,-,3,0,0,0,0,0,0,3,0,0,0,1.0
0-1より,.250,8,8,2,0,0,0,0,0,0,0,0,0.25
1-1より,.278,18,18,5,0,0,1,0,0,0,0,0,0.278
2-1より,.400,5,5,2,0,0,0,0,0,0,0,0,0.4
3-1より,.000,12,2,0,0,0,0,0,10,0,0,0,0.833
0-2より,.000,11,11,0,0,0,0,9,0,0,0,0,0.0
1-2より,.095,21,21,2,0,0,1,14,0,0,0,0,0.095
2-2より,.120,25,25,3,0,0,0,15,0,0,0,0,0.12
3-2より,.118,23,17,2,0,0,0,10,6,0,0,0,0.348
