打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,36,4,0.111,1,11,4,0,0,0.2
2打席目,34,10,0.294,1,10,6,0,0,0.4
3打席目,33,7,0.212,1,8,6,0,0,0.333
4打席目,26,10,0.385,2,10,4,0,0,0.467
5打席目以上,9,3,0.333,0,3,0,1,0,0.333
