条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.139,90,79,11,2,1,0,0,21,11,0,0,0,0.244
1塁,0.167,17,12,2,0,0,0,0,4,3,1,1,0,0.375
2塁,0.083,13,12,1,0,0,0,0,5,1,0,0,0,0.154
3塁,0.75,4,4,3,1,0,0,3,0,0,0,0,0,0.75
1・2塁,0.333,4,3,1,0,0,0,1,1,0,0,1,0,0.333
1・3塁,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2・3塁,0.5,3,2,1,0,0,0,1,1,1,0,0,0,0.667
満塁,0.5,2,2,1,0,0,0,1,0,0,0,0,0,0.5
得点圏,0.292,27,24,7,1,0,0,6,7,2,0,1,0,0.346
