種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,5.14,4,3,1,2,1,0,0,0,0,0,0,14.0,17,0,4,5,0,8,8,1.57,0.309,9.0,-
Visitor,5.4,7,5,2,0,2,1,0,1,0,0,0,21.2,29,2,16,10,0,14,13,1.8,0.319,3.13,-
