チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,19.29,2,1,1,0,1,0,0,0,0,0,0,2.1,5,0,2,1,0,5,5,2.57,0.417,0.00,99.00
日本ハム,4.26,3,3,0,0,1,0,0,0,0,0,0,12.2,18,2,9,7,0,7,6,1.97,0.327,3.00,-
ロッテ,8.22,2,2,0,0,1,0,0,0,0,0,0,7.2,13,0,5,3,0,7,7,2.09,0.394,4.50,-
楽天,0.0,1,0,1,0,0,1,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0.0,0.0,-,99.00
西武,2.57,2,1,1,1,0,0,0,0,0,0,0,7.0,6,0,1,2,0,2,2,1.14,0.24,9.00,99.00
