背番,名前,腕,最終登板,防御率,試合,先発,救援,連投(試),連投(日),勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,完投,完封,無四球,勝率,回数,被打者,投球数,P/IP,被安,被本,三振,四球,故意四,死球,暴投,ボーク,失点,自責,詳細URL,nf3_player_id
13,寺西成騎,右,10/5,5.30,11,8,3,2,1,2,3,1,0,1,0,0,0,0,0,0,.400,35.2,163,589,16.5,46,2,20,15,0,0,0,0,22,21,https://nf3.sakura.ne.jp/Pacific/B/p/13_stat.htm,13
