種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,9.0,1,1,0,0,1,0,0,0,0,0,0,4.0,4,0,3,6,2,4,4,2.5,0.308,1.8,-
Nighter,7.71,2,2,0,0,1,0,0,0,0,0,0,9.1,10,3,6,5,1,8,8,1.61,0.278,2.7,-
