月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.195,25,95,77,6,15,4,0,2,25,6,24,17,1,0,0,1,0,1,1,.337,.325,0.662
5月,.167,5,15,12,0,2,1,0,0,3,1,3,2,0,1,0,0,0,0,0,.333,.250,0.583
6月,.261,7,27,23,3,6,2,0,1,11,3,9,2,0,1,0,1,0,0,0,.333,.478,0.812
7月,.333,21,88,78,9,26,7,0,6,51,17,22,10,2,0,0,0,0,0,0,.409,.654,1.063
8月,.258,26,103,89,9,23,4,0,4,39,14,24,12,0,1,0,1,1,2,0,.350,.438,0.788
9月,.256,23,96,78,11,20,4,1,7,47,17,26,17,3,1,0,0,1,0,1,.396,.603,0.998
10月,.000,1,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.250,.000,0.25
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
