球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
バンテリンドーム,.277,56,223,188,21,52,14,1,8,92,32,55,32,3,1,0,2,1,3,1,.381,.489,0.871
東京ドーム,.208,7,29,24,1,5,1,0,1,9,3,6,5,0,0,0,0,0,0,0,.345,.375,0.72
甲子園,.194,9,36,31,1,6,2,0,1,11,4,12,5,1,0,0,0,0,0,1,.306,.355,0.66
横浜,.296,9,32,27,5,8,3,0,1,14,3,10,3,0,1,0,1,0,0,0,.375,.519,0.894
マツダスタジアム,.190,13,50,42,4,8,2,0,3,19,6,16,7,0,1,0,0,0,0,0,.320,.452,0.772
神宮,.233,9,36,30,4,7,0,0,4,19,5,8,5,1,1,0,0,0,0,0,.361,.633,0.994
Ce その他,.364,3,13,11,2,4,0,0,2,10,5,2,2,1,0,0,0,0,0,0,.462,.909,1.371
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,.286,2,9,7,0,2,0,0,0,2,0,0,2,0,0,0,0,1,0,0,.444,.286,0.73
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
