チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,.000,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
日本ハム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ロッテ,.000,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
楽天,.200,3,11,10,0,2,0,0,0,2,3,1,0,0,0,0,1,0,0,1,.182,.200,0.382
オリックス,.167,2,6,6,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,.167,.333,0.5
西武,.200,2,7,5,0,1,1,0,0,2,1,1,1,0,0,0,1,0,0,0,.286,.400,0.686
