チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,4.50,2,0,2,0,0,1,0,1,0,0,0,2.0,3,1,1,1,0,1,1,2.0,0.333,-,2.00
日本ハム,3.38,3,0,3,0,0,0,1,0,1,0,0,2.2,2,0,2,1,0,1,1,1.13,0.25,-,2.67
ロッテ,0.00,2,0,2,1,0,0,0,1,1,1,0,2.0,2,0,2,0,0,0,0,1.0,0.286,-,99.00
オリックス,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
西武,6.00,3,0,3,0,0,1,0,1,0,0,0,3.0,3,1,0,0,0,2,2,1.0,0.273,-,1.50
