アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,9,42.9%,安打,6,54.5%
フライ,7,33.3%,四死球,4,36.4%
空三振,5,23.8%,失策出塁,1,9.1%
見三振,0,0.0%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
