球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,49,43.0%,146.3,5,7,4,22,32.7%,25.0%,0.333,12,4,0,1,1,0
スプリット,44,38.6%,141.0,8,3,10,16,47.7%,32.0%,0.1,10,1,0,3,3,0
カーブ,14,12.3%,124.9,1,3,2,6,42.9%,20.0%,0.0,3,0,0,1,0,0
カットボール,7,6.1%,140.5,0,1,0,3,14.3%,0.0%,0.5,2,1,0,0,0,0
