打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.25,23,85,80,8,20,4,0,1,27,9,17,4,1,1,0,0,1,0,2,0.294,0.338,0.632
Nighter,0.234,81,314,265,21,62,22,1,4,98,28,55,39,2,3,4,3,0,0,4,0.335,0.37,0.705
