背番,名前,席,打率,試合,打席,打数,得点,安打,内安,内安率,２Ｂ,３Ｂ,本塁,HR勝敗,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,成功率,失策,捕逸,併殺打,得点圏,出塁率,長打率,OPS,詳細URL,nf3_player_id
31,坂倉将吾,左,.238,104,399,345,29,82,3,3.7,26,1,5,1-3-1,125,37,72,43,3,4,4,3,1,0,100.0,6,3,8,.247,.327,.362,.689,https://nf3.sakura.ne.jp/Central/C/f/31_stat.htm,
