打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.239,51,194,163,15,39,12,0,3,60,19,30,23,0,3,3,2,0,0,3,0.34,0.368,0.708
Visitor,0.236,53,205,182,14,43,14,1,2,65,18,42,20,3,1,1,1,1,0,3,0.314,0.357,0.671
