アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,15,35.7%,安打,15,88.2%
フライ,10,23.8%,四死球,2,11.8%
空三振,16,38.1%,失策出塁,0,0.0%
見三振,0,0.0%,野選,0,0.0%
犠打,1,2.4%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
